,name,platform,year_of_release,genre,publisher,na_sales,eu_sales,jp_sales,other_sales,global_sales,critic_score,critic_count,user_score,user_count,developer,rating
3019,The Sims 2: Open for Business,14,2006,7,7,0.46,0.05,0.0,0.0,0.52,78.0,29.0,8.6,35.0,89,3
3020,Rune Factory 2: A Fantasy Harvest Moon,3,2008,3,61,0.32,0.03,0.15,0.03,0.52,77.0,14.0,7.9,30.0,578,0
3021,Harry Potter and the Prisoner of Azkaban,8,2004,8,7,0.37,0.14,0.0,0.01,0.52,69.0,11.0,8.1,12.0,243,0
3022,SimAnimals,3,2009,7,7,0.26,0.2,0.0,0.05,0.52,70.0,10.0,7.5,4.0,22,0
3023,NBA Live 2002,12,2001,0,7,0.29,0.19,0.0,0.03,0.52,81.0,6.0,8.8,9.0,35,0
3024,Way of the Samurai,6,2002,8,21,0.13,0.1,0.25,0.03,0.51,74.0,22.0,8.2,19.0,198,2
3025,The 3rd Birthday,16,2010,3,15,0.13,0.07,0.27,0.05,0.51,71.0,56.0,6.1,113.0,626,2
3026,Kung Fu Panda,5,2008,8,4,0.21,0.21,0.0,0.09,0.51,76.0,23.0,7.3,18.0,109,4
3027,Classic Word Games,3,2009,5,5,0.09,0.36,0.0,0.06,0.51,,,,,12,0
3028,Epic Mickey 2: The Power of Two,4,2012,8,32,0.32,0.15,0.0,0.04,0.51,59.0,35.0,5.5,22.0,434,0
3029,Pac-Man Fever,6,2001,5,3,0.25,0.2,0.0,0.07,0.51,47.0,14.0,6.3,7.0,74,0
3030,Spectrobes: Beyond the Portals,3,2008,3,32,0.36,0.11,0.0,0.04,0.51,70.0,26.0,7.7,14.0,627,4
3031,HSX HyperSonic.Xtreme,6,2002,2,116,0.25,0.2,0.0,0.07,0.51,53.0,17.0,8.4,8.0,628,0
3032,Lair,5,2007,8,3,0.36,0.03,0.08,0.04,0.51,53.0,55.0,6.4,229.0,629,3
3033,Madden NFL 2004,19,2003,0,7,0.4,0.1,0.0,0.01,0.51,94.0,19.0,7.7,17.0,57,0
3034,Summoner,6,2000,3,28,0.25,0.2,0.0,0.07,0.51,74.0,16.0,7.8,12.0,119,3
3035,Soul Sacrifice,22,2013,3,3,0.15,0.08,0.22,0.06,0.51,77.0,71.0,8.2,298.0,630,2
3036,DC Universe Online,5,2011,3,64,0.35,0.11,0.0,0.06,0.51,67.0,46.0,7.4,139.0,631,3
3037,NBA Live 07,16,2006,0,7,0.47,0.0,0.0,0.04,0.51,64.0,9.0,7.5,4.0,18,0
3038,IL-2 Sturmovik: Birds of Prey,4,2009,7,11,0.23,0.23,0.0,0.05,0.51,80.0,43.0,8.4,18.0,520,3
3039,100 All-Time Favorites,3,2009,4,5,0.35,0.12,0.0,0.04,0.51,,,6.2,6.0,12,0
3040,The Walking Dead: Survival Instinct,5,2013,6,4,0.28,0.15,0.0,0.08,0.51,34.0,14.0,3.6,196.0,231,2
3041,Major League Baseball 2K10,4,2010,0,2,0.47,0.0,0.0,0.04,0.51,76.0,26.0,7.6,38.0,83,0
3042,Alice in Wonderland,0,2010,10,32,0.25,0.21,0.0,0.05,0.51,69.0,18.0,7.4,13.0,583,4
3043,Ratatouille,5,2007,8,28,0.09,0.32,0.0,0.1,0.51,55.0,8.0,4.8,4.0,172,0
3044,NBA Live 2004,13,2003,0,7,0.44,0.04,0.0,0.02,0.51,85.0,19.0,8.2,11.0,18,0
3045,Iron Man,3,2008,8,8,0.35,0.12,0.0,0.05,0.51,56.0,10.0,7.0,4.0,250,4
3046,Alien: Isolation,17,2014,6,8,0.22,0.24,0.0,0.04,0.51,78.0,24.0,7.8,314.0,218,2
3047,Pro Evolution Soccer 2010,0,2009,0,14,0.12,0.27,0.06,0.05,0.51,82.0,13.0,8.4,17.0,69,0
3048,Disney's Kim Possible: Revenge of Monkey Fist,8,2002,1,28,0.37,0.14,0.0,0.01,0.51,62.0,4.0,8.8,8.0,80,0
3049,Naruto Shippuden: Clash of Ninja Revolution 3,0,2009,9,0,0.44,0.03,0.0,0.04,0.51,74.0,23.0,8.1,21.0,379,3
3050,Ace Combat Zero: The Belkan War,6,2006,7,25,0.15,0.12,0.2,0.04,0.51,75.0,45.0,8.4,55.0,32,3
3051,Dragon Age: Origins,14,2009,3,7,0.0,0.46,0.0,0.05,0.51,91.0,67.0,8.6,3542.0,116,2
3052,Dynasty Warriors,16,2004,8,48,0.18,0.0,0.3,0.02,0.51,62.0,26.0,7.3,24.0,393,3
3053,NHL 07,6,2006,0,7,0.42,0.02,0.0,0.07,0.51,76.0,11.0,4.6,51.0,18,4
3054,SoulCalibur: Broken Destiny,16,2009,9,25,0.12,0.2,0.07,0.12,0.51,80.0,52.0,6.2,45.0,247,3
3055,Dragon Ball: Raging Blast,4,2009,9,25,0.36,0.08,0.02,0.04,0.51,56.0,29.0,7.5,33.0,256,3
3056,Naruto Shippuden: Ultimate Ninja Storm 3,4,2013,9,25,0.29,0.16,0.01,0.05,0.51,70.0,16.0,7.7,67.0,325,3
3057,Petz: Hamsterz Life 2,3,2007,5,5,0.47,0.0,0.0,0.04,0.51,,,,,1,1
3058,World Championship Poker,13,2004,5,60,0.37,0.11,0.0,0.02,0.51,66.0,7.0,,,414,0
3059,The BIGS,6,2007,0,2,0.25,0.19,0.0,0.06,0.51,71.0,4.0,4.8,4.0,273,0
3060,WWE 2K16,5,2015,0,2,0.22,0.21,0.0,0.08,0.51,,,6.0,21.0,156,3
3061,Dragon Ball Z: Supersonic Warriors,8,2004,9,10,0.36,0.13,0.0,0.01,0.51,73.0,26.0,7.0,21.0,494,3
3062,NBA Ballers,13,2004,0,39,0.37,0.11,0.0,0.02,0.51,82.0,35.0,8.1,8.0,162,0
3063,Silent Hill 4: The Room,6,2004,8,14,0.25,0.19,0.0,0.06,0.51,76.0,54.0,7.8,191.0,85,2
3064,Capcom Classics Collection,6,2005,5,12,0.22,0.17,0.05,0.06,0.51,78.0,30.0,8.4,5.0,80,3
3065,My Word Coach,0,2007,5,5,0.46,0.01,0.0,0.04,0.51,68.0,8.0,,,12,0
3066,Tiger Woods PGA Tour 13,4,2012,0,7,0.29,0.18,0.0,0.04,0.51,77.0,47.0,5.6,39.0,22,0
3067,The Saboteur,4,2009,8,7,0.26,0.2,0.0,0.05,0.51,73.0,69.0,8.2,141.0,93,2
3068,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,8,2004,8,28,0.36,0.13,0.0,0.01,0.5,56.0,4.0,,,429,0
3069,Sonic Riders,6,2006,2,8,0.42,0.02,0.0,0.07,0.5,55.0,41.0,7.2,25.0,125,0
3070,Looney Tunes: Back in Action,6,2003,1,19,0.25,0.19,0.0,0.06,0.5,51.0,9.0,7.5,6.0,632,0
3071,Monsters vs. Aliens,3,2009,8,4,0.33,0.13,0.0,0.05,0.5,47.0,8.0,,,243,0
3072,NHL 09,4,2008,0,7,0.45,0.01,0.0,0.04,0.5,88.0,41.0,8.4,61.0,35,4
3073,Bully: Scholarship Edition,0,2008,8,2,0.17,0.28,0.0,0.06,0.5,83.0,34.0,8.4,60.0,106,3
3074,WWE SmackDown vs. RAW 2007,4,2006,9,28,0.44,0.03,0.0,0.04,0.5,81.0,50.0,7.8,46.0,156,3
3075,Midnight Club II,13,2003,2,2,0.42,0.06,0.0,0.02,0.5,86.0,33.0,7.6,12.0,39,3
3076,Tiger Woods PGA Tour 07,5,2006,0,7,0.31,0.12,0.0,0.07,0.5,81.0,30.0,,,97,0
3077,Ratatouille,0,2007,8,28,0.43,0.03,0.0,0.04,0.5,62.0,16.0,6.7,12.0,451,0
3078,Avatar: The Last Airbender,19,2006,10,28,0.39,0.1,0.0,0.01,0.5,60.0,10.0,6.5,4.0,633,4
3079,The Mummy Returns,6,2001,8,20,0.25,0.19,0.0,0.06,0.5,44.0,13.0,7.0,11.0,281,3
3080,Cars Toon: Mater's Tall Tales,0,2010,5,32,0.45,0.02,0.0,0.03,0.5,,,,,444,0
3081,Hitman: Blood Money,6,2006,8,21,0.25,0.19,0.0,0.06,0.5,83.0,36.0,8.4,104.0,126,2
3082,Disney Sing It,6,2008,5,32,0.25,0.19,0.0,0.06,0.5,,,,,275,0
3083,Lost: Via Domus,5,2008,8,5,0.19,0.22,0.0,0.09,0.5,54.0,30.0,6.9,28.0,52,3
3084,Crash: Mind Over Mutant,6,2008,1,23,0.25,0.19,0.0,0.06,0.5,73.0,7.0,6.5,36.0,311,4
3085,Activision Anthology,6,2002,5,4,0.25,0.19,0.0,0.06,0.5,75.0,13.0,7.7,6.0,634,0
3086,Picross DS,3,2007,4,0,0.17,0.02,0.3,0.02,0.5,83.0,33.0,8.7,36.0,215,0
3087,Pro Evolution Soccer 2012,4,2011,8,14,0.1,0.34,0.0,0.07,0.5,78.0,36.0,6.6,55.0,69,0
3088,Final Fantasy II Anniversary Edition,16,2007,3,15,0.36,0.02,0.07,0.04,0.5,63.0,31.0,7.1,24.0,91,3
3089,Test Drive Unlimited,16,2007,2,10,0.08,0.27,0.0,0.15,0.5,80.0,18.0,7.3,29.0,318,4
3090,Harry Potter and the Half-Blood Prince,16,2009,8,7,0.18,0.2,0.0,0.12,0.5,,,6.6,9.0,285,0
3091,Unit 13,22,2012,6,3,0.25,0.13,0.04,0.07,0.5,71.0,60.0,7.5,169.0,92,3
3092,R.U.S.E.,5,2010,11,5,0.18,0.22,0.02,0.08,0.5,76.0,37.0,7.3,50.0,635,3
3093,Theatrhythm: Final Fantasy,10,2012,5,15,0.22,0.07,0.18,0.02,0.5,78.0,60.0,7.8,113.0,114,4
3094,Goldeneye 007: Reloaded,4,2011,6,4,0.25,0.2,0.0,0.05,0.5,72.0,56.0,6.0,96.0,103,3
3095,Star Wars: Jedi Starfighter,6,2002,7,4,0.24,0.19,0.0,0.06,0.5,81.0,22.0,8.3,8.0,143,3
3096,Tactics Ogre: The Knight of Lodis,8,2001,3,0,0.13,0.05,0.31,0.01,0.5,88.0,20.0,9.1,26.0,636,0
3097,Sega Bass Fishing,0,2008,0,8,0.45,0.01,0.0,0.04,0.5,59.0,29.0,6.3,9.0,267,0
3098,Dead or Alive Ultimate,13,2004,9,48,0.3,0.1,0.08,0.02,0.5,83.0,64.0,8.7,25.0,225,2
3099,RPG Maker,12,1997,3,49,0.11,0.07,0.29,0.03,0.5,66.0,11.0,8.2,9.0,637,0
3100,Major League Baseball 2K12,4,2012,0,2,0.47,0.0,0.0,0.03,0.5,68.0,19.0,6.4,22.0,83,0
3101,Rooms: The Main Building,3,2010,10,0,0.1,0.34,0.01,0.05,0.5,56.0,23.0,,,638,0
3102,Dance Dance Revolution Universe 2,4,2007,7,14,0.46,0.0,0.0,0.04,0.5,65.0,10.0,7.4,5.0,69,4
3103,Burnout Revenge,4,2006,2,7,0.42,0.04,0.0,0.04,0.5,89.0,61.0,8.1,140.0,139,4
3104,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,6,2004,8,28,0.24,0.19,0.0,0.06,0.5,65.0,8.0,7.3,8.0,166,0
3105,Madden NFL 13,0,2012,0,7,0.47,0.0,0.0,0.03,0.5,,,7.3,4.0,57,0
3106,Madden NFL 11,6,2010,0,7,0.41,0.02,0.0,0.07,0.5,,,7.0,4.0,57,0
3107,Monster Hunter,6,2004,3,12,0.11,0.08,0.28,0.03,0.5,68.0,37.0,8.9,46.0,48,3
3108,NBA Street Homecourt,4,2007,0,7,0.45,0.01,0.0,0.04,0.5,80.0,42.0,8.2,30.0,35,0
3109,Tony Hawk's Underground 2,19,2004,0,4,0.38,0.1,0.0,0.01,0.5,82.0,30.0,8.9,17.0,60,3
3110,SplashDown: Rides Gone Wild,6,2003,2,28,0.24,0.19,0.0,0.06,0.5,80.0,25.0,8.7,16.0,167,0
3111,Shrek SuperSlam,6,2005,8,4,0.24,0.19,0.0,0.06,0.5,67.0,21.0,9.0,26.0,249,4
3112,Rayman Advance,8,2001,1,5,0.36,0.13,0.0,0.01,0.5,84.0,17.0,8.4,16.0,80,0
3113,Wet,4,0,6,6,0.23,0.21,0.01,0.05,0.5,69.0,79.0,7.3,86.0,250,2
3114,Tomb Raider: Anniversary,6,2007,8,21,0.41,0.02,0.0,0.07,0.5,,,8.2,29.0,298,3
3115,Fantastic 4,6,2005,8,4,0.41,0.01,0.0,0.07,0.5,64.0,42.0,7.8,19.0,639,3
3116,Men in Black II: Alien Escape,6,2002,6,52,0.24,0.19,0.0,0.06,0.5,50.0,19.0,7.3,6.0,318,3
3117,Nicktoons: Attack of the Toybots,6,2007,1,28,0.24,0.19,0.0,0.06,0.5,,,,,640,0
3118,Alice: Madness Returns,4,2011,10,7,0.27,0.14,0.04,0.04,0.5,70.0,67.0,8.1,157.0,573,2
3119,Madden NFL 07,0,2006,0,7,0.46,0.0,0.0,0.04,0.49,81.0,35.0,8.0,16.0,35,0
3120,Spider-Man 2,3,2004,8,4,0.41,0.02,0.03,0.04,0.49,61.0,46.0,5.0,6.0,67,0
3121,Ridge Racer 3D,10,2011,2,25,0.19,0.15,0.12,0.03,0.49,75.0,59.0,7.2,56.0,145,0
3122,Picross 3D,3,2009,4,0,0.28,0.03,0.16,0.02,0.49,83.0,35.0,8.4,33.0,34,0
3123,Dynasty Warriors: Gundam 2,5,2008,8,25,0.09,0.06,0.32,0.03,0.49,54.0,22.0,7.0,28.0,188,3
3124,Cars Mater-National Championship,0,2007,2,28,0.46,0.0,0.0,0.04,0.49,,,6.7,6.0,402,0
3125,Tony Hawk's Underground 2,8,2004,0,4,0.35,0.13,0.0,0.01,0.49,70.0,4.0,,,67,0
3126,Super Monkey Ball 3D,10,2011,8,8,0.26,0.15,0.05,0.04,0.49,55.0,57.0,5.5,31.0,180,0
3127,Euro Truck Simulator,14,2008,7,105,0.0,0.42,0.0,0.07,0.49,,,7.6,35.0,641,1
3128,SpongeBob SquarePants: Creature from the Krusty Krab,0,2006,1,28,0.44,0.02,0.0,0.04,0.49,57.0,16.0,5.6,7.0,281,0
3129,F1 2012,4,2012,2,34,0.1,0.34,0.0,0.05,0.49,84.0,42.0,6.9,56.0,294,0
3130,NBA 2K11,0,2010,8,2,0.46,0.01,0.0,0.03,0.49,,,,,83,0
3131,Tony Hawk's Project 8,4,2006,0,4,0.44,0.02,0.0,0.04,0.49,81.0,65.0,7.6,38.0,60,3
3132,Babysitting Mama,0,2010,7,11,0.33,0.12,0.0,0.04,0.49,,,,,443,0
3133,Bleach: Soul Resurreccion,5,2011,9,98,0.27,0.1,0.07,0.05,0.49,58.0,34.0,7.2,46.0,587,3
3134,The Matrix: Path of Neo,6,2005,8,10,0.41,0.01,0.0,0.07,0.49,69.0,42.0,7.9,42.0,110,3
3135,Dragon Ball Z: Supersonic Warriors 2,3,2005,9,10,0.13,0.02,0.32,0.02,0.49,66.0,13.0,7.6,28.0,494,4
3136,Sonic Lost World,10,2013,1,8,0.24,0.14,0.07,0.03,0.49,59.0,34.0,6.5,144.0,117,4
3137,WWE Wrestlemania X8,19,2002,9,28,0.38,0.1,0.0,0.01,0.49,64.0,25.0,6.9,20.0,156,3
3138,Boogie,0,2007,5,7,0.43,0.03,0.0,0.04,0.49,57.0,37.0,5.3,54.0,258,4
3139,The Price is Right,3,2008,5,5,0.46,0.0,0.0,0.04,0.49,,,,,460,0
3140,Power Rangers: Dino Thunder,8,2003,8,28,0.35,0.13,0.0,0.01,0.49,49.0,5.0,,,493,0
3141,GoldenEye: Rogue Agent,13,2004,6,7,0.34,0.13,0.0,0.02,0.49,61.0,55.0,7.2,20.0,36,3
3142,Fire Emblem: Radiant Dawn,0,2007,11,0,0.27,0.03,0.17,0.03,0.49,78.0,36.0,8.7,180.0,55,4
3143,The Sims,19,2003,7,7,0.35,0.13,0.0,0.01,0.49,85.0,16.0,7.7,22.0,142,3
3144,Plants vs. Zombies: Garden Warfare 2,9,2016,6,7,0.2,0.21,0.0,0.08,0.49,81.0,29.0,7.7,111.0,364,4
3145,Grandia III,6,2005,3,15,0.12,0.1,0.24,0.03,0.49,77.0,38.0,8.3,53.0,9,3
3146,Ace Combat: Assault Horizon,4,2011,8,25,0.3,0.12,0.03,0.04,0.49,78.0,71.0,6.2,82.0,395,3
3147,Scarface: The World is Yours,13,2006,8,23,0.37,0.11,0.0,0.02,0.49,76.0,41.0,8.4,46.0,311,2
3148,Resident Evil: The Mercenaries 3D,10,2011,8,12,0.16,0.16,0.13,0.03,0.49,65.0,69.0,6.4,110.0,48,2
3149,Dreamworks Madagascar Kartz,0,2009,2,4,0.29,0.15,0.0,0.05,0.49,,,,,242,0
3150,Star Wars Battlefront: Elite Squadron,3,2009,6,18,0.42,0.03,0.0,0.04,0.49,61.0,12.0,5.0,8.0,374,4
3151,SpongeBob SquarePants: Creature from the Krusty Krab,3,2006,1,28,0.45,0.0,0.0,0.04,0.49,56.0,7.0,7.3,4.0,278,0
3152,Backyard Baseball,6,2004,0,10,0.24,0.19,0.0,0.06,0.49,,,7.2,10.0,642,0
3153,Middle-Earth: Shadow of Mordor,4,2014,8,19,0.28,0.16,0.0,0.04,0.49,,,4.6,77.0,590,2
3154,Barbie Horse Adventures: Wild Horse Rescue,6,2003,0,20,0.24,0.19,0.0,0.06,0.49,,,6.6,10.0,281,0
3155,Pokemon Art Academy ,10,2014,5,0,0.18,0.12,0.16,0.03,0.49,76.0,22.0,7.7,19.0,159,0
3156,Medal of Honor,14,2010,6,7,0.2,0.23,0.0,0.06,0.49,72.0,26.0,6.4,516.0,154,2
3157,Asphalt 3D,10,2011,2,5,0.27,0.16,0.02,0.04,0.49,43.0,37.0,4.4,24.0,534,4
3158,Crazy Taxi,19,2001,2,30,0.36,0.09,0.02,0.01,0.49,69.0,20.0,7.5,21.0,310,3
3159,Dragon Ball Z: Burst Limit,4,2008,9,10,0.24,0.18,0.03,0.05,0.49,72.0,50.0,7.6,41.0,449,3
3160,Spy Hunter 2,6,2003,2,39,0.24,0.19,0.0,0.06,0.49,57.0,30.0,6.4,8.0,152,3
3161,Pac-Man World 2,13,2002,8,25,0.36,0.11,0.0,0.02,0.49,66.0,7.0,,,32,0
3162,Sniper: Art of Victory,14,2008,6,70,0.0,0.45,0.0,0.03,0.49,36.0,7.0,3.6,16.0,347,2
3163,Tales of Legendia,6,2005,3,25,0.07,0.05,0.35,0.02,0.49,72.0,37.0,7.7,38.0,32,3
3164,FIFA Soccer 09,3,2008,0,7,0.12,0.31,0.0,0.06,0.49,84.0,5.0,6.1,31.0,35,0
3165,Steel Diver,10,2011,8,0,0.31,0.09,0.05,0.03,0.49,58.0,55.0,6.3,29.0,0,4
3166,Bravely Second: End Layer,10,2015,3,0,0.17,0.1,0.18,0.03,0.49,81.0,70.0,7.4,103.0,579,3
3167,Alone in the Dark,4,2008,10,10,0.14,0.3,0.0,0.05,0.48,58.0,53.0,5.7,162.0,478,2
3168,Shrek the Third,6,2007,8,4,0.4,0.02,0.0,0.07,0.48,56.0,18.0,6.1,9.0,186,4
3169,Madagascar: Operation Penguin,8,2005,8,4,0.35,0.13,0.0,0.01,0.48,,,,,67,0
3170,Need for Speed: Porsche Unleashed,8,2004,2,69,0.35,0.13,0.0,0.01,0.48,62.0,4.0,7.8,8.0,643,0
3171,Far Cry 2,14,2008,8,5,0.01,0.45,0.0,0.03,0.48,85.0,34.0,5.8,1345.0,52,2
3172,NFL Street 2,13,2004,0,7,0.36,0.11,0.0,0.02,0.48,78.0,44.0,6.5,11.0,57,0
3173,Rock Band Unplugged,16,2009,5,31,0.24,0.14,0.0,0.1,0.48,79.0,50.0,8.6,31.0,644,3
3174,Ultimate I Spy,0,2008,10,91,0.45,0.0,0.0,0.03,0.48,,,,,645,0
3175,Skylanders: SuperChargers,18,2015,8,4,0.25,0.19,0.0,0.04,0.48,87.0,13.0,5.6,65.0,67,4
3176,You're in the Movies,4,2008,5,1,0.27,0.17,0.0,0.05,0.48,55.0,21.0,5.5,20.0,275,0
3177,Scene It? Lights Camera Action,4,2007,5,1,0.43,0.01,0.0,0.04,0.48,73.0,41.0,8.1,21.0,646,3
3178,MotorStorm: Apocalypse,5,2011,2,3,0.21,0.19,0.0,0.08,0.48,77.0,74.0,7.7,155.0,84,3
3179,Dark Sector,4,2008,6,66,0.22,0.2,0.01,0.05,0.48,72.0,71.0,7.5,147.0,491,2
3180,Tiger Woods PGA Tour 07,4,2006,0,7,0.44,0.0,0.0,0.04,0.48,80.0,44.0,7.9,21.0,97,0
3181,Plants vs. Zombies: Garden Warfare 2,17,2016,6,7,0.29,0.15,0.0,0.04,0.48,80.0,64.0,8.1,79.0,364,4
3182,Mario Golf: World Tour,10,2014,0,0,0.15,0.13,0.17,0.03,0.48,78.0,73.0,8.2,76.0,226,0
3183,Secret Weapons Over Normandy,6,2003,7,18,0.24,0.18,0.0,0.06,0.48,81.0,26.0,8.2,19.0,647,3
3184,NCAA Football 09,6,2008,0,7,0.4,0.02,0.0,0.07,0.48,,,,,57,0
3185,Bratz: The Movie,6,2007,7,28,0.24,0.18,0.0,0.06,0.48,,,5.0,4.0,281,0
3186,Crash of the Titans,3,2007,8,23,0.42,0.02,0.0,0.04,0.48,73.0,8.0,5.9,10.0,186,0
3187,Dragon Ball: XenoVerse,5,2015,9,25,0.16,0.13,0.14,0.06,0.48,,,7.1,62.0,117,3
3188,Rayman Raving Rabbids: TV Party,3,2008,5,5,0.44,0.01,0.0,0.04,0.48,,,,,71,4
3189,Lollipop Chainsaw,4,2012,8,19,0.31,0.12,0.02,0.04,0.48,70.0,64.0,7.0,260.0,535,2
3190,The Saboteur,5,2009,8,7,0.2,0.21,0.0,0.07,0.48,72.0,54.0,8.1,118.0,93,2
3191,Metal Gear Rising: Revengeance,4,2013,8,14,0.3,0.14,0.0,0.04,0.48,82.0,46.0,7.8,358.0,289,2
3192,Theme Park Roller Coaster,6,2000,11,7,0.23,0.18,0.0,0.06,0.48,82.0,11.0,7.9,17.0,169,0
3193,Bass Pro Shops: The Strike,0,2009,0,117,0.44,0.0,0.0,0.03,0.48,,,7.6,5.0,484,0
3194,Bakugan Battle Brawlers: Defenders of the Core,3,2010,8,4,0.41,0.02,0.02,0.03,0.48,,,,,301,4
3195,NHL 16,17,2015,0,7,0.38,0.05,0.0,0.05,0.48,80.0,18.0,6.0,81.0,551,4
3196,Midnight Club: Street Racing,8,2001,2,118,0.34,0.13,0.0,0.01,0.48,50.0,5.0,5.3,6.0,152,0
3197,Tiger Woods PGA Tour 06,13,2005,0,7,0.35,0.11,0.0,0.02,0.48,81.0,30.0,5.1,11.0,18,0
3198,Fortune Street,0,2011,5,0,0.25,0.03,0.17,0.02,0.48,68.0,42.0,7.5,24.0,431,0
3199,FIFA World Cup Germany 2006,4,2006,0,7,0.19,0.27,0.01,0.0,0.48,72.0,49.0,6.6,33.0,35,0
3200,Up,6,2009,8,28,0.19,0.05,0.0,0.24,0.48,,,,,451,0
3201,Jake Power: Fireman,3,2008,10,5,0.08,0.35,0.0,0.05,0.48,,,,,239,0
3202,World of Outlaws: Sprint Cars 2002,6,2002,2,110,0.23,0.18,0.0,0.06,0.48,80.0,10.0,9.1,10.0,648,0
3203,Children of Mana,3,2006,3,0,0.16,0.01,0.29,0.01,0.48,65.0,34.0,6.0,21.0,340,4
3204,Sonic the Hedgehog,5,0,1,33,0.0,0.48,0.0,0.0,0.48,43.0,17.0,4.1,176.0,125,4
3205,Fantavision,6,2000,4,3,0.14,0.11,0.19,0.04,0.47,72.0,18.0,6.3,9.0,649,0
3206,X-Men: Next Dimension,6,2002,9,4,0.23,0.18,0.0,0.06,0.47,61.0,19.0,8.7,13.0,498,3
3207,Dynasty Warriors Gundam,5,2007,8,48,0.14,0.01,0.31,0.02,0.47,60.0,29.0,6.9,16.0,506,3
3208,Doom 3 BFG Edition,4,2012,6,6,0.28,0.15,0.0,0.04,0.47,67.0,30.0,6.5,132.0,259,2
3209,Alice in Wonderland,3,2010,10,32,0.25,0.17,0.0,0.04,0.47,78.0,24.0,,,583,4
3210,Spider-Man 3,0,2007,1,4,0.42,0.02,0.0,0.04,0.47,53.0,39.0,5.3,29.0,67,3
3211,Rock Band 4,17,2015,5,119,0.38,0.04,0.0,0.05,0.47,79.0,27.0,6.4,54.0,58,3
3212,James Bond 007: Blood Stone,4,2010,6,4,0.2,0.23,0.0,0.05,0.47,62.0,66.0,7.1,63.0,187,3
3213,Street Fighter X Tekken,4,2012,9,12,0.31,0.1,0.03,0.04,0.47,83.0,45.0,4.4,177.0,48,3
3214,Dark Sector,5,2008,6,66,0.23,0.16,0.01,0.07,0.47,72.0,47.0,7.6,70.0,491,2
3215,ICO,6,2001,8,3,0.23,0.18,0.0,0.06,0.47,90.0,59.0,8.8,328.0,233,3
3216,World of Warcraft: Warlords of Draenor,14,2014,8,120,0.08,0.36,0.0,0.03,0.47,87.0,49.0,5.9,1154.0,41,3
3217,Ford Racing Off Road,0,2008,2,121,0.06,0.39,0.0,0.01,0.47,37.0,5.0,6.3,4.0,650,0
3218,Cars: Race-O-Rama,3,2009,2,28,0.35,0.08,0.0,0.04,0.47,,,,,429,0
3219,Unreal Tournament III,4,2008,6,39,0.25,0.17,0.01,0.05,0.47,82.0,47.0,7.6,95.0,37,2
3220,FIFA Soccer 13,18,2012,8,7,0.17,0.27,0.0,0.04,0.47,69.0,28.0,6.2,49.0,22,0
3221,Victorious Boxers: Ippo's Road to Glory,6,2000,9,71,0.05,0.04,0.38,0.01,0.47,75.0,15.0,8.0,10.0,651,3
3222,Valkyrie Profile 2: Silmeria,6,2006,3,15,0.04,0.03,0.39,0.01,0.47,84.0,45.0,9.0,59.0,236,3
3223,Pinball Hall of Fame: The Williams Collection,0,2008,5,122,0.41,0.03,0.0,0.04,0.47,82.0,16.0,8.8,36.0,245,4
3224,Hot Wheels Velocity X,6,2002,2,28,0.23,0.18,0.0,0.06,0.47,54.0,7.0,7.1,16.0,652,0
3225,MySims Racing,0,2009,2,7,0.19,0.23,0.0,0.05,0.47,68.0,22.0,7.4,5.0,107,0
3226,Clash of Elementalists,3,2010,8,37,0.0,0.0,0.47,0.0,0.47,34.0,4.0,,,653,3
3227,F.E.A.R. 2: Project Origin,5,2009,6,19,0.19,0.2,0.01,0.08,0.47,79.0,48.0,7.9,98.0,124,2
3228,The Sims 2: Pets,0,2007,7,7,0.41,0.02,0.0,0.04,0.47,65.0,15.0,7.3,4.0,89,3
3229,L.A. Rush,6,2005,2,39,0.23,0.18,0.0,0.06,0.47,58.0,31.0,8.0,10.0,162,3
3230,Crash: Mind Over Mutant,4,2008,1,23,0.22,0.2,0.0,0.05,0.47,60.0,42.0,6.5,23.0,311,4
3231,Viva Pinata: Trouble in Paradise,4,2008,7,1,0.16,0.25,0.01,0.05,0.47,82.0,64.0,7.9,61.0,43,0
3232,Epic Mickey 2: The Power of Two,5,2012,8,32,0.21,0.18,0.0,0.08,0.47,59.0,36.0,4.3,24.0,434,0
3233,NBA Ballers: Phenom,6,2006,0,39,0.23,0.18,0.0,0.06,0.47,69.0,19.0,8.5,8.0,162,0
3234,Need for Speed Carbon,13,2006,2,7,0.35,0.1,0.0,0.02,0.47,74.0,19.0,7.4,11.0,35,4
3235,Shadowrun,4,2007,3,1,0.41,0.02,0.0,0.04,0.47,66.0,57.0,7.5,156.0,438,2
3236,Crazy Taxi: Fare Wars,16,2007,2,8,0.1,0.22,0.02,0.12,0.47,64.0,25.0,7.1,18.0,180,4
3237,"Warhammer 40,000: Dawn of War II",14,2009,11,28,0.0,0.45,0.0,0.02,0.47,85.0,67.0,8.1,1502.0,584,2
3238,Hamsterz Life,3,2006,8,5,0.43,0.01,0.0,0.04,0.47,,,9.0,13.0,601,0
3239,Emergency Heroes,0,2008,2,5,0.14,0.27,0.0,0.05,0.47,41.0,12.0,4.2,15.0,654,4
3240,FlingSmash,0,2010,8,0,0.37,0.01,0.07,0.02,0.47,48.0,26.0,6.8,13.0,144,0
